smiles,inchikey,Metadata_JCP2022,ChEMBL_ID,ABCB1,ABL1,ADRA1D,ADRA2B,ADRB2,CA12,CA2,CA9,CACNA1H,CDK2,CHRM1,CHRM3,CHRM4,CNR1,CYP1A2,CYP2C19,CYP2C9,CYP2D6,CYP3A4,DRD2,DRD3,DRD4,EGFR,ESR1,FLT1,HRH1,HTR1A,HTR2A,HTR2B,HTR2C,HTR6,KCNH2,KDR,LCK,MCL1,OPRK1,PPARG,PTGS1,SIGMAR1,SLC6A2,SLC6A4
CCOc1ncccc1C(=O)Nc1ccc(C(=O)Nc2ccc(OC)cc2)cc1,AWNIRUCXJHUJPT,JCP2022_004305,CHEMBL1479469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
CC[NH+](CC)CCn1c(=NCc2nc3ccccc3n2Cc2ccccc2)[n-]c2ccccc21,CHPWREAMKDLVHD,JCP2022_004380,CHEMBL1565449,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[NH+]=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,AXJQVVLKUYCICH,JCP2022_004443,CHEMBL158784,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,AXOIZCJOOAYSMI,JCP2022_004489,CHEMBL703,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1N1CC[NH+](CC[NH+]2C(=O)CC3(CCCC3)CC2=O)CC1,AYYCFGDXLUPJAQ,JCP2022_004754,CHEMBL13647,,,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
CCCOc1ccc2oc(=O)c3c(c2c1)CCCN3C(=O)C[NH+]1CCCC(C(=O)OCC)C1,AZYJVOGYWXOECX,JCP2022_004942,CHEMBL1546137,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
[O-]c1ccc(-c2nc3cc([O-])cc(Br)c3o2)cc1,BAAILVWEAXFTSF,JCP2022_004959,CHEMBL188528,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Cn1c(SCc2nnc(-c3ccc(F)cc3)o2)nnc1C1COc2ccccc2O1,BAAOBHVTIOMRBP,JCP2022_004962,CHEMBL1547186,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Nc1c(C(=O)NCC2CCCO2)c2nc3ccccc3nc2n1-c1ccccc1,BAJDJSODTWZFSS,JCP2022_005018,CHEMBL1391091,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
O=C(N=c1cccn[n-]1)[NH+]1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,BATCTBJIJJEPHM,JCP2022_005089,CHEMBL1651534,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,,
c1cc(-c2cnn3cc(-c4ccc(N5CC[NH2+]CC5)cc4)cnc23)c2cccnc2c1,BBDGBGOVJPEFBT,JCP2022_005163,CHEMBL2385591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
[O-]c1ccccc1-c1nnc(-c2ccc(C(F)(F)F)cc2)o1,BBHYPHDDSNJGIR,JCP2022_005203,CHEMBL1463322,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
C[NH+](C)Cc1ccccc1Oc1ccccc1,BBLALPDUHCRAKZ,JCP2022_005222,CHEMBL256058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0
O=C(C[NH+]1CCCCC1)N=c1[n-]nc(-c2ccc([N+](=O)[O-])cc2)s1,BBYDGROCUMXZEJ,JCP2022_005326,CHEMBL1538647,,,,,,,,,,,,,,,0.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)[NH+]1CCC(C(=O)NCCC[NH+]2CCCC2)CC1,BCBWOAAFWNQNCC,JCP2022_005350,CHEMBL1306387,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)CC[NH2+]Cc1ccc(-c2ccc3[n-]cnc(=Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,NGQCUEMIBLPDMM,JCP2022_005373,CHEMBL554,,0.0,,,,,,,,0.0,,,,,,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,
C[NH+](C)CCCN1c2ccccc2CCc2ccccc21,BCGWQEUPMDMJNV,JCP2022_005389,CHEMBL11,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,1.0,,1.0,,1.0,,0.0,,,,,,,,1.0,1.0
COCc1cc(=O)[n-]c2cc(NC(=O)C(F)(F)F)c(C)cc12,FOYCVYIAUOZADJ,JCP2022_005573,CHEMBL1416766,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
O=C([O-])CCCCCCCC(=O)[O-],BDJRBEYXGGNYIS,JCP2022_005603,CHEMBL1238,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
CCCCOc1ccc2ccc(=O)oc2c1,BDOGTORASJEUBW,JCP2022_005635,CHEMBL571514,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1c(SCC(=O)Nc2sccc2C#N)nnc1-c1ccccc1,BDQSDTXWQXMTGU,JCP2022_005648,CHEMBL1404155,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Cc1nc2cc(C(=O)[NH+]3CCC4(CC3)CC(=O)c3c(cnn3C(C)C)C4)ccc2[n-]1,RZWHOKZDZKFDOP,JCP2022_005702,CHEMBL3359265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
CC(C)OC(=O)c1nnn(-c2no[n-]c2=N)c1CSc1ccccn1,DRDQCVIYJSDMBO,JCP2022_005883,CHEMBL1456743,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
COC(=O)N=c1[n-]c2ccc([S+](O)c3ccccc3)cc2[n-]1,OFRUECGHJCFLQB,JCP2022_005891,CHEMBL42442,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
Cc1ccc(-c2nn3c(C)nnc3c3ccccc23)cc1S(=O)(=O)NCC[NH+]1CCOCC1,BFHCIZVZDLBNQO,JCP2022_005944,CHEMBL1301765,,,,,,,,,,,,,,,0.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,BFPSDSIWYFKGBC,JCP2022_006006,CHEMBL1200761,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)Nc1cccc(N=c2[n-]c(=Nc3ccc([NH2+]C4C[NH+](CCF)C4)cc3OC)[n-]cc2C(F)(F)F)c1,PNPAIXISFOABLJ,JCP2022_006032,CHEMBL3985592,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
O=C(COc1ccc(Cl)cc1)[NH+]1CC[NH+](Cc2ccc3c(c2)OCO3)CC1,BFUJHVVEMMWLHC,JCP2022_006043,CHEMBL254857,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
CC[NH+](Cc1ccncc1)C(=O)C(CO)c1ccccc1,BGDKAVGWHJFAGW,JCP2022_006114,CHEMBL1200604,,,0.0,0.0,0.0,,0.0,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
CC[NH+]1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,BGRJTUBHPOOWDU,JCP2022_006226,CHEMBL26,,,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
[NH3+]CCc1ccccc1,BHHGXPLMPWCGHP,JCP2022_006362,CHEMBL610,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
Cc1cccc(C)c1-n1c(=O)c2c[n-]c(=Nc3ccc(N4CC[NH+](C)CC4)cc3)nc2n2c3ccccc3nc12,TYNKRZIYEDBOHF,JCP2022_006377,CHEMBL410295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
COc1cccc(CSc2nnc(C(F)(F)F)n2Cc2ccc(F)cc2)c1,BHOCEKUVHFECJN,JCP2022_006407,CHEMBL1423337,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(N2CC[NH+](Cc3cn4ccccc4n3)CC2)cc1,BIARYCFROFVWEW,JCP2022_006508,CHEMBL380054,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,0.0,,,,,,,,,,,,,,
COc1cc(NC(=O)c2ccccc2)c(OC)cc1NC(=O)C[NH+]1CCN(c2ccccn2)CC1,BIOUSJOPDJBUNQ,JCP2022_006596,CHEMBL1491137,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)NCCOC(=O)C(Oc1cccc(C(F)(F)F)c1)c1ccc(Cl)cc1,BJBCSGQLZQGGIQ,JCP2022_006682,CHEMBL456071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Cc1ncc(NC(=O)c2ccc(C[NH+]3CC[NH+](C)CC3)c(C(F)(F)F)c2)cc1N=c1nc(-c2cccnc2)cc[n-]1,QEJNNWJATCEVPB,JCP2022_006690,CHEMBL3545413,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(-c2cn(C)c(=O)c3cnccc23)c(OC)cc1C[NH+](C)C,BJFSUDWKXGMUKA,JCP2022_006721,CHEMBL3823101,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)c(CC(=O)[NH+]1CCOCC1)c(C)n2C(=O)c1ccc(Cl)cc1,BJSDNVVWJYDOLK,JCP2022_006798,CHEMBL72631,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2c(c1)N(CCC(=O)NCc1cccnc1)C(=O)CO2,BKDIQDZZWVOHDV,JCP2022_006880,CHEMBL1529694,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
O=C(C[NH+]1C(=O)c2ccccc2S1(=O)=O)Nc1ccccc1,BKGDPBHAOMGZKB,JCP2022_006899,CHEMBL1384802,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,
Cc1c(NC(=O)c2cc(C(N)=O)nc3cc(F)ccc23)c(C(F)(F)F)nn1Cc1ccc(C#N)cc1,BKLJDIJJOOQUFG,JCP2022_006939,CHEMBL4448899,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
C=CCn1c(=O)c2c[n-]c(=Nc3ccc(N4CC[NH+](C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,OSQDHWOWVIXJLO,JCP2022_006998,CHEMBL1976040,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1ccc(N)cc1,BLFLLBZGZJTVJG,JCP2022_007067,CHEMBL278172,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
COc1ccc2cc(CCC(C)=O)ccc2c1,BLXXJMDCKKHMKV,JCP2022_007196,CHEMBL1070,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
[NH3+]CCOB(c1ccccc1)c1ccccc1,BLZVCIGGICSWIG,JCP2022_007211,CHEMBL169233,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
CCC(CC)C(=O)NCc1ccc2c(c1)cc(C)n2C,BMBUAGHYIDMJNF,JCP2022_007222,CHEMBL1609519,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
CC(COc1ccccc1)[NH2+]C(C)C(O)c1ccc([O-])cc1,BMUKKTUHUDJSNZ,JCP2022_007340,CHEMBL1197051,,,,,,,,,,,,,,,1.0,,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-n2c3c(c(=O)[n-]c2=O)C(C(F)(F)F)(C(F)(F)F)[NH+]=C(CC(C)C)N3)cc1,YTJUHTQFHTUFCN,JCP2022_007344,CHEMBL1713947,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)Oc2ccc(NC(=O)c3ccco3)cc2O1,BNCBHEVASLYXPH,JCP2022_007393,CHEMBL1414577,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
COc1cc2[n-]cnc(=Nc3cccc([O-])c3)c2cc1OC,MKYRNMLSIQVHCK,JCP2022_007405,CHEMBL127907,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,
CCN(CC)c1ccc(NC(=O)Nc2cccc(C(C)=O)c2)cc1,BNHSSNPUYSNWFJ,JCP2022_007436,CHEMBL1350157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
Cc1ccc(C[NH+](CC(O)COc2cccc3[nH]ccc23)C(C)(C)C)cc1,BNRANURXPKRRKP,JCP2022_007506,CHEMBL4789047,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
CCCc1nn(C)c2c(=O)[n-]c(-c3cc(S(=O)(=O)[NH+]4CC[NH+](C)CC4)ccc3OCC)nc12,BNRNXUUZRGQAQC,JCP2022_007511,CHEMBL192,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
NC(=O)C1CC[NH+](C(=O)C[NH+]2C(=O)c3ccccc3S2(=O)=O)CC1,BNXQQFHJKJYWTR,JCP2022_007552,CHEMBL1530869,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
O=C(CNS(=O)(=O)c1ccc(Br)s1)[NH+]1CCC2(CC1)OCCO2,BNZZNWFNGCLSBK,JCP2022_007568,CHEMBL1509124,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
N#C[NH+]=C(N=c1cc[n-]cc1)NCCCCCCOc1ccc(Cl)cc1,AHCYLZJXMVZFSG,JCP2022_007629,CHEMBL17289,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
C[NH+](C)CC1CCOC1(c1ccccc1)c1ccccc1,BOTHKNZTGGXFEQ,JCP2022_007697,CHEMBL4297224,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
Cc1ccc(S(=O)(=O)[N-]C(=O)[N-]N2CC3CCCC3C2)cc1,NOKNYHMNLQMORY,JCP2022_007705,CHEMBL427216,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
Cc1ccc(-c2nnn(CC(=O)N3CCCc4ccccc43)n2)cc1,BOXJHVNHYPGYSF,JCP2022_007721,CHEMBL1345553,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(C)c1[NH+]=C1NCCCS1,BPICBUSOMSTKRF,JCP2022_007801,CHEMBL297362,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
CC(C)(CO)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(Cl)cn3)c2)c2c[n-]c(=N)nc21,QSYHCMYZWREFDO,JCP2022_007805,CHEMBL4212531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
Cc1[nH]c2ccc(Cl)cc2c1C1=CC[NH2+]CC1,BPPGPYJBCVXILI,JCP2022_007853,CHEMBL364005,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,,,,,,,,,,
Cc1ccccc1Oc1ccc(-c2nc(=N)[n-]c(=N)[n-]2)cc1,IRYFMFDWRWHSGH,JCP2022_007879,CHEMBL1519165,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CC(C)[NH2+]CC(O)c2ccc([O-])c(NC=O)c2)cc1,BPZSYCZIITTYBL,JCP2022_007934,CHEMBL1256786,,,,,1.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
FC(F)(F)c1c(N2CCC(c3ccccc3)CC2)ccn2c(CC3CC3)nnc12,BQAVZGJJQFJSMW,JCP2022_007940,CHEMBL2179319,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(CNC(=O)CCCCC[NH+]2CCN(c3ccccc3-c3ccccc3)CC2)cc1,BQEDZLDNNBDKDS,JCP2022_007968,CHEMBL522691,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,0.0,,,,,,,,,,
CC(C)[NH2+]CC(O)COc1cccc2[nH]c3ccccc3c12,BQXQGZPYHWWCEB,JCP2022_008105,CHEMBL324665,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NC(=[NH2+])NS(=O)(=O)c1ccc(N)cc1,BRBKOPJOKNSWSG,JCP2022_008133,CHEMBL338802,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)Nc1ccc(C(=O)NCC2CCCO2)cc1,BRGRTNGLQAAJNY,JCP2022_008165,CHEMBL1344883,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C,BRZANEXCSZCZCI,JCP2022_008301,CHEMBL1413176,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2[n-]c(-c3ccc(NC(=O)Cc4cccs4)cc3)nc2c1,DXTJZIQUBMRBAX,JCP2022_008315,CHEMBL1540051,,,,,,,,,,,,,,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc(C23C[NH2+]CC2C3)cc1Cl,BSMNRYCSBFHEMQ,JCP2022_008377,CHEMBL528995,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,1.0,0.0
CC(=O)Oc1ccccc1C(=O)[O-],BSYNRYMUTXBXSQ,JCP2022_008461,CHEMBL25,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,0.0
Nc1ccc(=NC(=O)c2ccc(C(F)(F)F)cc2)[n-]c1,BTCFFMPDIBWZLF,JCP2022_008493,CHEMBL409023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
[NH3+]CCCC(=O)[O-],BTCSSZJGUNDROE,JCP2022_008498,CHEMBL96,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
C#CC[NH+](C)CCCOc1ccc(Cl)cc1Cl,BTFHLQRNAMSNLC,JCP2022_008513,CHEMBL8706,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1ccc2c(c1)N(CCC[NH+]1CCC(CCO)CC1)c1ccccc1S2,BTFMCMVEUCGQDX,JCP2022_008514,CHEMBL1584,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
O=C(NCC1CCC(C(=O)[O-])CC1)OCc1ccccc1,BTKCKOMQQMNUJB,JCP2022_008542,CHEMBL1702488,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
O=c1[n-]ccc2nc(-c3ccc(C[NH+]4CCC(c5n[n-]c(-c6ccccn6)n5)CC4)cc3)c(-c3ccccc3)cc12,WJSJGXNZYGWZSB,JCP2022_008628,CHEMBL507130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
COC(=O)c1cc(-c2ccc(OC)cc2)c(-c2ccc(OC)cc2)s1,BTXWCRCKZYCRKL,JCP2022_008649,CHEMBL3187251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
CC#CC(=O)Nc1ccc2[n-]cnc(=Nc3cccc(Br)c3)c2c1,WLCIOHCVZPWOBY,JCP2022_008659,CHEMBL91867,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Cc1ccc(OCC(=O)[NH+]2CCN(c3ccc([N+](=O)[O-])c(N4CCOCC4)c3)CC2)cc1,BUBWVTYXAGGIRL,JCP2022_008681,CHEMBL1304386,,,,,,,,,,,,,,,0.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(C)c1NC(=O)C(C)[NH3+],BUJAGSGYPOAWEI,JCP2022_008737,CHEMBL1762,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
CC1(C)c2nc(-c3ccc(F)cc3)c(Nc3ccc(F)cc3)n2CC[NH+]1C(=O)C[NH3+],BUPRVECGWBHCQV,JCP2022_008788,CHEMBL2058833,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
CC(=O)Nc1ccc(S(=O)(=O)[NH+]2CC[NH+](C(=O)c3cccnc3)CC2)cc1,BUXLQAILQVRYRC,JCP2022_008841,CHEMBL1707729,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Cc1c(C(=O)[N-]N2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(I)cc1,BUZAJRPLUGXRAB,JCP2022_008847,CHEMBL285932,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CCc1sc(=NC(=O)c3ccc(C)cc3)[n-]c1-2,BVKHVUZELWXEFK,JCP2022_008924,CHEMBL1425715,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
O=C([O-])[O-],BVKZGUZCCUSVTD,JCP2022_008932,CHEMBL1161632,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(N)c(Cl)cc1C(=O)NC1CC[NH+](Cc2ccccc2)CC1,BVPWJMCABCPUQY,JCP2022_008959,CHEMBL325109,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(=NC(=O)c2c(F)cccc2F)[n-]c(OC)n1,BVZJJQLUSQOTJI,JCP2022_009033,CHEMBL1359803,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
CCCCC1CC[NH+](CCCN2C(=O)COc3cc(F)ccc32)CC1,BWAKMLKESHKOHK,JCP2022_009044,CHEMBL2022960,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2noc(CCC(=O)N(C)c3ccccc3C)n2)cc1,BWEJATBNXNLABY,JCP2022_009072,CHEMBL1348747,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[NH2+]CCCC1c2ccccc2C=Cc2ccccc21,BWPIARFWQZKAIA,JCP2022_009159,CHEMBL668,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,
O=C(c1ccc2c(c1)OCO2)[NH+]1CCCCC1,BXBNADAPIHHXJQ,JCP2022_009232,CHEMBL103469,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1C(=O)[NH+]1CCN(c2ccc([N+](=O)[O-])c(N3CCOCC3)c2)CC1,BXLHVPBJQKTISJ,JCP2022_009299,CHEMBL1508024,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)[nH]c1c(C)nccc12,BXNJHAXVSOCGBA,JCP2022_009318,CHEMBL269538,,,,0.0,,,,,,0.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,0.0,
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,BYBLEWFAAKGYCD,JCP2022_009419,CHEMBL91,1.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
COc1cccc(-c2cc(C(F)(F)F)n3ncc(S(=O)(=O)c4ccccc4)c3n2)c1,BYIOHCMQONTNDU,JCP2022_009468,CHEMBL1510330,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
